amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
599.96,D,2020-10-27T00:00:00Z,13101,Order No 0000001552,10479,1,003-08-0000010479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001552,,,,,,10,,,,,,,,,,,,,,
150.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001553,10480,1,003-08-0000010480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001553,,,,,,10,,,,,,,,,,,,,,
480.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001554,10481,1,003-08-0000010481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001554,,,,,,10,,,,,,,,,,,,,,
480.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001555,10482,1,003-08-0000010482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001555,,,,,,10,,,,,,,,,,,,,,
20.1,D,2020-10-27T00:00:00Z,13101,Order No 0000001540,10493,1,003-08-0000010493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001540,,,,,,10,,,,,,,,,,,,,,
1799.88,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10494,1,003-08-0000010494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
1799.88,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10495,1,003-08-0000010495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
1799.88,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10496,1,003-08-0000010496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
1799.88,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10497,1,003-08-0000010497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
1799.88,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10498,1,003-08-0000010498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
180.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10499,1,003-08-0000010499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
180.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10500,1,003-08-0000010500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
180.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10501,1,003-08-0000010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
960.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10502,1,003-08-0000010502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
960.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10503,1,003-08-0000010503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
1200.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10504,1,003-08-0000010504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10505,1,003-08-0000010505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10506,1,003-08-0000010506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10507,1,003-08-0000010507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10508,1,003-08-0000010508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10509,1,003-08-0000010509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10510,1,003-08-0000010510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10511,1,003-08-0000010511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10512,1,003-08-0000010512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
3600.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10513,1,003-08-0000010513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
3600.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10514,1,003-08-0000010514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
3600.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10515,1,003-08-0000010515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
3900.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10516,1,003-08-0000010516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
3600.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001565,10517,1,003-08-0000010517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001565,,,,,,10,,,,,,,,,,,,,,
6.7,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10542,1,003-08-0000010542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
7.9,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10543,1,003-08-0000010543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
7.9,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10544,1,003-08-0000010544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
16.2,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10545,1,003-08-0000010545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
124.2,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10546,1,003-08-0000010546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
45.6,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10547,1,003-08-0000010547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
50.4,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10548,1,003-08-0000010548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
8.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10549,1,003-08-0000010549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
32.0,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10550,1,003-08-0000010550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
16.8,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10551,1,003-08-0000010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
16.8,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10552,1,003-08-0000010552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
33.5,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10553,1,003-08-0000010553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
53.6,D,2020-10-27T00:00:00Z,13101,Order No 0000001564,10554,1,003-08-0000010554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001564,,,,,,10,,,,,,,,,,,,,,
750.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001576,10686,1,003-08-0000010686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001576,,,,,,11,,,,,,,,,,,,,,
80.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001577,10687,1,003-08-0000010687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001577,,,,,,11,,,,,,,,,,,,,,
80.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001578,10688,1,003-08-0000010688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001578,,,,,,11,,,,,,,,,,,,,,
2700.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001579,10689,1,003-08-0000010689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001579,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10700,1,003-08-0000010700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10701,1,003-08-0000010701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10702,1,003-08-0000010702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10703,1,003-08-0000010703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10704,1,003-08-0000010704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10705,1,003-08-0000010705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10706,1,003-08-0000010706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10707,1,003-08-0000010707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10708,1,003-08-0000010708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10709,1,003-08-0000010709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10710,1,003-08-0000010710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10711,1,003-08-0000010711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10712,1,003-08-0000010712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10713,1,003-08-0000010713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10714,1,003-08-0000010714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001593,10715,1,003-08-0000010715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001593,,,,,,11,,,,,,,,,,,,,,
33.5,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10743,1,003-08-0000010743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
67.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10744,1,003-08-0000010744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
55.3,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10745,1,003-08-0000010745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
5.4,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10746,1,003-08-0000010746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
39.2,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10747,1,003-08-0000010747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
40.0,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10748,1,003-08-0000010748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
46.9,D,2020-11-03T00:00:00Z,13101,Order No 0000001592,10749,1,003-08-0000010749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001592,,,,,,11,,,,,,,,,,,,,,
749.95,D,2020-11-10T00:00:00Z,13101,Order No 0000001605,10857,1,003-08-0000010857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001605,,,,,,11,,,,,,,,,,,,,,
300.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001606,10858,1,003-08-0000010858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001606,,,,,,11,,,,,,,,,,,,,,
80.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001607,10859,1,003-08-0000010859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001607,,,,,,11,,,,,,,,,,,,,,
240.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001608,10860,1,003-08-0000010860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001608,,,,,,11,,,,,,,,,,,,,,
22.8,D,2020-11-10T00:00:00Z,13101,Order No 0000001594,10871,1,003-08-0000010871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001594,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10872,1,003-08-0000010872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10873,1,003-08-0000010873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10874,1,003-08-0000010874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10875,1,003-08-0000010875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10876,1,003-08-0000010876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10877,1,003-08-0000010877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10878,1,003-08-0000010878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10879,1,003-08-0000010879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10880,1,003-08-0000010880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10881,1,003-08-0000010881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10882,1,003-08-0000010882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10883,1,003-08-0000010883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10884,1,003-08-0000010884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10885,1,003-08-0000010885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10886,1,003-08-0000010886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
4200.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10887,1,003-08-0000010887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001618,10888,1,003-08-0000010888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001618,,,,,,11,,,,,,,,,,,,,,
60.3,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10912,1,003-08-0000010912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
27.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10913,1,003-08-0000010913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
28.5,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10914,1,003-08-0000010914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
50.4,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10915,1,003-08-0000010915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
84.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10916,1,003-08-0000010916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
40.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10917,1,003-08-0000010917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
24.0,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10918,1,003-08-0000010918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
73.7,D,2020-11-10T00:00:00Z,13101,Order No 0000001617,10919,1,003-08-0000010919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000001617,,,,,,11,,,,,,,,,,,,,,
1799.88,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14325,1,003-08-0000014325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14326,1,003-08-0000014326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14327,1,003-08-0000014327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
960.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14328,1,003-08-0000014328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14329,1,003-08-0000014329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
900.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14330,1,003-08-0000014330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14331,1,003-08-0000014331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
3600.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002023,14332,1,003-08-0000014332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002023,,,,,,11,,,,,,,,,,,,,,
7.9,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14349,1,003-08-0000014349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
39.5,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14350,1,003-08-0000014350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
27.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14351,1,003-08-0000014351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
16.2,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14352,1,003-08-0000014352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
16.0,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14353,1,003-08-0000014353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
5.6,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14354,1,003-08-0000014354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
22.4,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14355,1,003-08-0000014355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
13.4,D,2020-11-10T00:00:00Z,13101,Order No 0000002022,14356,1,003-08-0000014356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002022,,,,,,11,,,,,,,,,,,,,,
299.98,D,2020-11-17T00:00:00Z,13101,Order No 0000001630,11028,1,003-08-0000011028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000001630,,,,,,11,,,,,,,,,,,,,,
