amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
3600.0,D,2021-04-14T00:00:00Z,13101,Order No 0000002485,19310,1,003-08-0000019310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002485,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-14T00:00:00Z,13101,Order No 0000002485,19311,1,003-08-0000019311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002485,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-14T00:00:00Z,13101,Order No 0000002485,19312,1,003-08-0000019312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002485,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-14T00:00:00Z,13101,Order No 0000002485,19313,1,003-08-0000019313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002485,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19513,1,003-08-0000019513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19514,1,003-08-0000019514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19515,1,003-08-0000019515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19516,1,003-08-0000019516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19527,1,003-08-0000019527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19528,1,003-08-0000019528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19529,1,003-08-0000019529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19530,1,003-08-0000019530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19531,1,003-08-0000019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19532,1,003-08-0000019532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19533,1,003-08-0000019533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19534,1,003-08-0000019534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-21T00:00:00Z,13101,Order No 0000002505,19535,1,003-08-0000019535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002505,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19753,1,003-08-0000019753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19754,1,003-08-0000019754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19755,1,003-08-0000019755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19756,1,003-08-0000019756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19757,1,003-08-0000019757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19758,1,003-08-0000019758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19769,1,003-08-0000019769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19770,1,003-08-0000019770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19771,1,003-08-0000019771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19772,1,003-08-0000019772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
3600.0,D,2021-04-28T00:00:00Z,13101,Order No 0000002533,19773,1,003-08-0000019773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002533,,,,,,4,,,,,,,,,,,,,,
1799.88,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20004,1,003-08-0000020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20005,1,003-08-0000020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20006,1,003-08-0000020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20007,1,003-08-0000020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20027,1,003-08-0000020027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20028,1,003-08-0000020028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-05T00:00:00Z,13101,Order No 0000002562,20029,1,003-08-0000020029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002562,,,,,,5,,,,,,,,,,,,,,
1040.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002592,20258,1,003-08-0000020258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002592,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20287,1,003-08-0000020287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20288,1,003-08-0000020288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20289,1,003-08-0000020289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20290,1,003-08-0000020290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20291,1,003-08-0000020291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20292,1,003-08-0000020292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20293,1,003-08-0000020293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20294,1,003-08-0000020294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20295,1,003-08-0000020295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20296,1,003-08-0000020296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1949.87,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20297,1,003-08-0000020297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1120.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20301,1,003-08-0000020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1200.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20323,1,003-08-0000020323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20330,1,003-08-0000020330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20331,1,003-08-0000020331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20332,1,003-08-0000020332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20333,1,003-08-0000020333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20334,1,003-08-0000020334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20335,1,003-08-0000020335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20336,1,003-08-0000020336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20337,1,003-08-0000020337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20338,1,003-08-0000020338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20339,1,003-08-0000020339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20340,1,003-08-0000020340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-12T00:00:00Z,13101,Order No 0000002611,20341,1,003-08-0000020341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002611,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20838,1,003-08-0000020838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20839,1,003-08-0000020839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20840,1,003-08-0000020840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
4500.0,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20852,1,003-08-0000020852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20853,1,003-08-0000020853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20854,1,003-08-0000020854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20855,1,003-08-0000020855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-19T00:00:00Z,13101,Order No 0000002638,20856,1,003-08-0000020856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002638,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21082,1,003-08-0000021082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21083,1,003-08-0000021083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
1799.88,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21084,1,003-08-0000021084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21100,1,003-08-0000021100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21101,1,003-08-0000021101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21102,1,003-08-0000021102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
3600.0,D,2021-05-26T00:00:00Z,13101,Order No 0000002659,21103,1,003-08-0000021103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002659,,,,,,5,,,,,,,,,,,,,,
1360.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002675,21335,1,003-08-0000021335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002675,,,,,,6,,,,,,,,,,,,,,
1800.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002676,21336,1,003-08-0000021336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002676,,,,,,6,,,,,,,,,,,,,,
1800.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002677,21337,1,003-08-0000021337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002677,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002693,21372,1,003-08-0000021372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002693,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002693,21373,1,003-08-0000021373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002693,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002693,21374,1,003-08-0000021374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002693,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-02T00:00:00Z,13101,Order No 0000002693,21375,1,003-08-0000021375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002693,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21638,1,003-08-0000021638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21639,1,003-08-0000021639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21640,1,003-08-0000021640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21641,1,003-08-0000021641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21659,1,003-08-0000021659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21660,1,003-08-0000021660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21661,1,003-08-0000021661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21662,1,003-08-0000021662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21663,1,003-08-0000021663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21664,1,003-08-0000021664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21665,1,003-08-0000021665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21666,1,003-08-0000021666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21667,1,003-08-0000021667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21668,1,003-08-0000021668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-09T00:00:00Z,13101,Order No 0000002730,21669,1,003-08-0000021669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002730,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21810,1,003-08-0000021810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21811,1,003-08-0000021811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21812,1,003-08-0000021812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21813,1,003-08-0000021813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21823,1,003-08-0000021823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21824,1,003-08-0000021824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21825,1,003-08-0000021825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21826,1,003-08-0000021826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21827,1,003-08-0000021827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21828,1,003-08-0000021828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21829,1,003-08-0000021829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21830,1,003-08-0000021830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
3600.0,D,2021-06-16T00:00:00Z,13101,Order No 0000002752,21831,1,003-08-0000021831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002752,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-23T00:00:00Z,13101,Order No 0000002780,21942,1,003-08-0000021942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002780,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-23T00:00:00Z,13101,Order No 0000002780,21943,1,003-08-0000021943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002780,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-23T00:00:00Z,13101,Order No 0000002780,21944,1,003-08-0000021944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002780,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-23T00:00:00Z,13101,Order No 0000002780,21945,1,003-08-0000021945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002780,,,,,,6,,,,,,,,,,,,,,
1799.88,D,2021-06-23T00:00:00Z,13101,Order No 0000002780,21946,1,003-08-0000021946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002780,,,,,,6,,,,,,,,,,,,,,
